,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Company,State,Product,Sub-product,Issue,Sub-issue
26838,0.217388315,0.373849453,0.339453606,0.06939546,-0.109733634,0.087222945,0.080874828,0.126149171,-0.155976644,0.250976793,0.022080165,-0.142367972,-0.13686423,0.190799422,-0.176673261,0.357176819,0.298544585,0.10909667,-0.260332475,0.204305934,0.34668581,-0.294106847,0.217924806,-0.16760422,0.144001056,0.365397118,-0.237740765,-0.32535753,0.108532325,0.353214778,0.154187108,-0.207474868,-0.10631115,0.278065772,0.159112325,0.1575949,0.070686671,-0.135351054,-0.135470168,0.357840323,0.272082146,0.372479753,0.246869214,0.270600676,-0.347028505,0.095133286,0.345423617,-0.018370422,0.144471516,-0.263937781,0.203284951,0.130062717,0.296507451,0.392194569,-0.132388296,0.133661217,0.13887663,0.415923436,-0.129384593,0.331846267,-0.211692819,0.32930619,0.308804186,-0.395367459,0.168347074,-0.116297839,0.174330996,0.035631015,-0.241414684,-0.172303378,-0.378449297,-0.166435265,-0.033373038,0.300990783,-0.152649239,0.347563473,0.375699842,0.152949311,0.010039585,0.315473281,-0.009685098,-0.373074417,0.432498886,-0.21465072,-0.285084059,-0.28784086,-0.098689176,0.309856174,0.014268081,-0.286059738,-0.197298092,-0.296085636,-0.316524906,0.150068208,0.220802234,0.213744562,-0.179688615,0.207802087,-0.280077726,-0.237165475,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,Credit card or prepaid card,General-purpose credit card or charge card,Closing your account,Company closed your account
27061,0.090530438,0.179551385,0.155752977,0.050528364,-0.157479966,-0.042963892,0.009517725,0.156904754,0.0483312,0.061745429,0.214822904,-0.09161917,-0.106475838,0.103827357,-0.022509344,0.165788728,0.115118574,-0.013923186,-0.109261438,0.163957417,0.17475998,-0.145528323,0.043661457,-0.043151778,0.117393083,0.180141222,-0.103186115,-0.083716839,-0.043362423,0.181713103,0.025192648,-0.040176647,-0.206582008,0.175003612,0.112830182,0.097015907,-0.141441971,-0.2151995,0.032138958,0.191873327,0.091065803,0.178787078,0.120239254,0.153221051,-0.175680613,0.208306138,0.188138293,0.006082378,0.196152902,-0.140512744,0.072548571,0.047152572,-0.025465302,0.151147489,0.07502116,-0.017936287,-0.03876767,0.131306203,0.006345411,0.171319066,-0.099541258,0.15600239,0.201380202,-0.183409734,0.13529518,0.134524223,0.014328771,0.024048421,-0.066612194,-0.047673742,-0.192938473,-0.108220523,-0.122935447,0.07526795,-0.012930207,0.180229404,0.190057078,0.109414278,0.048062986,0.166372198,-0.060080985,-0.192215494,0.228327405,-0.086407717,0.002639773,-0.167432041,0.190035072,0.156385719,-0.145159967,-0.090407217,-0.102338699,-0.066731614,-0.065059378,-0.004730021,0.11539868,0.038145766,-0.069070378,-0.161831826,-0.150978459,-0.075799325,WELLS FARGO & COMPANY,WA,Checking or savings account,Checking account,Managing an account,Problem accessing account
27396,0.358802535,0.29021616,0.342936009,0.099347453,-0.259785333,0.046429606,0.10364523,0.078677268,-0.124212561,0.307738572,-0.179866056,-0.059928677,-0.175418686,-0.067239737,-0.312300114,0.387436309,0.192381264,-0.0616265,-0.309232831,0.131431605,0.402993788,-0.257449519,0.015429063,-0.146325667,0.324758813,0.356639494,-0.2731389,-0.281396519,0.064880229,0.406443215,0.258002232,-0.197438223,-0.278721463,0.302540272,0.193934596,0.228240848,-0.055362673,-0.292323317,-0.20485301,0.335332692,0.270463411,0.414368843,0.188064343,0.289994731,-0.342787374,0.182440648,0.397916285,-0.017542572,0.308766486,-0.272292265,0.128019416,-0.01967949,0.161291364,0.276761473,-0.063209107,0.248372398,0.204290251,0.405655304,0.136268697,0.281507817,-0.221414592,0.375661758,0.334866567,-0.359541571,0.164250276,-0.272310935,0.138660608,-0.000772223,-0.026712402,-0.274184726,-0.34824378,-0.221584103,-0.115620261,0.241113675,-0.262076441,0.283136407,0.379825535,0.274776169,0.067911358,0.265440941,0.035185109,-0.360026511,0.479590514,-0.377387441,-0.253442531,-0.412137035,0.027473186,0.311374732,0.05664716,-0.200638074,-0.148569388,-0.148573159,-0.370700099,0.076629601,0.136239927,0.149938181,-0.350470715,0.162355911,-0.137539834,-0.201220491,"BANK OF AMERICA, NATIONAL ASSOCIATION",PA,Checking or savings account,Checking account,Managing an account,Fee problem
27448,0.216424911,0.316528237,0.318766348,0.143155599,-0.124056903,0.058812278,0.121673885,0.14653371,0.020401366,0.251133594,0.095170759,-0.196647663,-0.112880371,-0.039980567,-0.220946612,0.30613359,-0.040700109,0.111976101,-0.25408763,0.160889986,0.326223136,-0.202315445,0.035364274,-0.15914804,0.224115417,0.303685756,-0.251771841,-0.21471507,0.03516594,0.357075352,0.145619561,-0.203991367,-0.008284003,0.146284328,0.187684069,0.205370219,-0.094167052,-0.177908797,-0.133634939,0.350338367,0.186193432,0.335762753,0.223796792,0.248075355,-0.28550491,0.146800169,0.325583509,-0.118071869,0.191867978,-0.259077856,0.158900405,0.104321618,0.165360311,0.254269781,-0.026152804,0.095487344,-0.054542054,0.318967973,-0.023064654,0.276410238,-0.220801095,0.334311447,0.327472229,-0.336590419,-0.070508163,-0.106084187,0.111812275,-0.097921969,-0.138300186,-0.212281594,-0.318838073,-0.273637554,-0.174983206,0.191191505,0.007011671,0.298208839,0.305273397,0.188442173,0.026430516,0.288995818,0.064890555,-0.303552005,0.404487151,-0.111929995,-0.128587192,-0.315579373,0.023561949,0.20179657,0.017716086,-0.240144733,-0.170819714,-0.09505329,-0.272266295,0.040499949,0.205126297,0.17464144,-0.247622405,-0.020197081,-0.106509139,-0.168367411,WELLS FARGO & COMPANY,NJ,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Fraud or scam,Null
27459,0.218538829,0.320301429,0.32578353,0.101697261,-0.159817841,-0.076825823,0.138162989,0.147038121,0.051085483,0.267127705,-0.066145861,-0.144482773,-0.143395972,-0.008879967,-0.191198438,0.354764527,0.154813032,0.01677603,-0.277514194,0.213890319,0.32924562,-0.204690287,0.184271079,-0.100772676,0.186506907,0.332782198,-0.263442323,-0.253904909,0.155555111,0.359085915,0.163632287,-0.227946175,0.040042219,0.240883846,0.199028931,0.210781675,0.036673084,-0.170643392,-0.156156521,0.327585288,0.214315818,0.345177145,0.223208676,0.250628027,-0.315853048,0.127400259,0.329425994,-0.089881738,0.174751683,-0.282600801,0.215238491,0.034257735,0.27322601,0.30673398,-0.135938918,0.033760034,-0.053578576,0.361276217,-0.018722864,0.291180942,-0.209539689,0.298488717,0.328613086,-0.352860576,0.115193761,-0.143452568,0.202514748,0.073802109,-0.205408392,-0.138903555,-0.34143428,-0.234628913,-0.163858971,0.175994761,-0.135045503,0.318434111,0.326259618,0.215345967,0.052500058,0.295953183,0.08661765,-0.319064411,0.417332563,-0.135290817,-0.204464512,-0.31608639,0.01663924,0.249259214,0.05261825,-0.252927473,-0.245758728,-0.232167807,-0.267236827,0.135000447,0.18302828,0.165600976,-0.186675089,0.183099107,-0.218784464,-0.209209723,WELLS FARGO & COMPANY,OR,Credit card or prepaid card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem
27554,0.210552976,0.346595535,0.326653306,0.15288129,-0.177387779,0.09616985,0.102717135,0.152624879,-0.14398063,0.347288777,-0.096693162,-0.196236673,-0.235347371,-0.15469143,-0.293018596,0.333011763,0.102043707,0.048713498,-0.277089349,0.121522978,0.323621364,-0.278441812,0.114524701,-0.104634579,0.214387595,0.300651552,-0.267616438,-0.250377443,0.058215796,0.366371899,0.135184377,-0.204324384,0.052479424,0.14580486,0.232678739,0.166620631,0.036233008,-0.236502201,-0.155907628,0.333724,0.206958237,0.344399008,0.167062792,0.247714617,-0.351014142,0.181112682,0.359935365,-0.10981298,0.191867159,-0.241045544,0.183024736,0.099532704,0.189616486,0.320929445,-0.093445126,0.168872074,0.047770424,0.343772181,-0.161823593,0.311165864,-0.28637652,0.371265121,0.341926739,-0.331333899,0.081777378,-0.108384306,0.107150967,0.004049054,-0.162884725,-0.194741467,-0.360291346,-0.190549604,-0.148495256,0.246092201,-0.05589953,0.318053742,0.36515527,0.271700166,0.0578685,0.31247465,0.059081826,-0.350454597,0.423350635,-0.151089724,-0.133695297,-0.298793587,-0.042161892,0.262434404,0.048441062,-0.202687357,-0.150925376,-0.198239201,-0.291889374,0.059638069,0.107073837,0.202211078,-0.233766298,0.057908233,-0.160845322,-0.219557971,"CITIBANK, N.A.",FL,Credit card or prepaid card,General-purpose credit card or charge card,Fees or interest,Problem with fees
27636,0.246745851,0.330647368,0.359248177,0.194445201,-0.148314099,0.044805233,0.188808258,0.182536714,0.150129544,0.30958465,-0.052084258,-0.210114112,-0.224308458,-0.117212636,-0.252475716,0.333210915,0.033321409,0.13799783,-0.304529961,0.186385659,0.324502562,-0.214519406,0.080352344,-0.203296762,0.162758819,0.318712166,-0.294145947,-0.234423053,0.134428177,0.350908857,0.180992239,-0.261123473,-0.064124414,0.171406295,0.227296687,0.22465392,0.042522048,-0.191611402,-0.114371462,0.339159903,0.255214859,0.355742653,0.203152043,0.245730026,-0.308702335,0.153633319,0.328765123,-0.091901655,0.223027478,-0.286865026,0.165627736,0.129559395,0.235823313,0.272430454,-0.097969133,0.0805331,0.058780333,0.310153668,0.0308052,0.302666062,-0.188840517,0.30983069,0.342508918,-0.317837224,-0.110736483,-0.164353256,0.085686626,-0.027287671,-0.152438847,-0.117594788,-0.345080179,-0.216522931,-0.126059024,0.127937636,-0.101729436,0.28462561,0.334269369,0.20908416,0.057760759,0.314824082,0.133568446,-0.313495452,0.412697552,-0.220383758,-0.185649115,-0.288194822,-9.06E-05,0.19169649,0.125706916,-0.201291354,-0.114906715,-0.147487493,-0.267420421,0.121039511,0.197268642,0.219263873,-0.242768602,0.037847832,-0.140814237,-0.20193143,WELLS FARGO & COMPANY,PA,Checking or savings account,Checking account,Managing an account,Cashing a check
27649,0.249672122,0.309187615,0.315210559,0.271808563,-0.149157547,0.045888512,0.2062389,0.123733522,-0.026773267,0.321643165,0.003766419,-0.139853081,-0.126910782,0.019842166,-0.230451394,0.326633124,-0.015416494,0.060198378,-0.292513081,0.139920579,0.322864908,-0.205849557,0.071693253,-0.163551413,0.245519238,0.262743051,-0.218886959,-0.234332044,0.106757698,0.353218438,0.204496252,-0.196904584,-0.100980276,0.116373514,0.235297493,0.199205294,-0.06560187,-0.240896297,-0.16427529,0.324349135,0.167981356,0.343611966,0.15862303,0.254802205,-0.299467007,0.126564629,0.345252591,-0.112399357,0.220645134,-0.252996156,0.163644356,0.101750338,0.204192047,0.303010944,0.013470331,0.233624631,0.08400062,0.311498113,-0.067554189,0.317469883,-0.172444018,0.319603632,0.311727943,-0.30869739,0.07152515,-0.208007357,0.117318524,-0.006279858,-0.204532511,-0.179309831,-0.322577283,-0.218475494,-0.23710048,0.163076897,-0.055399062,0.285320266,0.310088165,0.235509137,-0.010549505,0.269659345,0.014015381,-0.318218656,0.408613878,-0.222348451,-0.188773535,-0.292282169,-0.027288161,0.200131872,0.009713772,-0.197169104,-0.126065142,-0.158701204,-0.300678,-0.005719307,0.202150332,0.187827196,-0.255668329,0.045327639,-0.070249724,-0.193985217,WELLS FARGO & COMPANY,TX,Checking or savings account,Other banking product or service,Managing an account,Deposits and withdrawals
27733,0.1985658,0.309581693,0.255110801,0.101472713,-0.172492206,0.035220966,0.124084963,0.10964729,0.146084854,0.21252524,0.08910509,-0.221678067,-0.143237802,-0.184782609,-0.214770955,0.272772513,0.017773144,0.044759849,-0.248460188,0.110200381,0.268555636,-0.16606084,0.134644493,-0.218915335,0.092981045,0.289665071,-0.181419275,-0.173813464,0.193283703,0.303341054,0.124038724,-0.184463299,-0.041046981,0.134653879,0.146578793,0.251234566,0.090460344,-0.143849974,-0.131371148,0.321918369,0.119491997,0.294417039,0.268087737,0.198242224,-0.296440113,0.12779511,0.312259234,-0.089068485,0.124573572,-0.180509958,0.150125672,0.062148062,0.167686645,0.210630072,-0.142468109,0.144503434,-0.062920074,0.256685718,-0.099789986,0.247689088,-0.225341034,0.294894368,0.291009591,-0.301901887,-0.079782796,0.192760338,0.125937394,-0.121922087,-0.16416387,-0.069070407,-0.302356343,-0.240915967,-0.128965468,0.125347474,0.002808494,0.231797872,0.316627569,0.23691479,0.187108935,0.255474892,0.113928907,-0.302554129,0.37004902,-0.199709859,-0.042280688,-0.214746349,0.056701086,0.203835442,-0.1128041,-0.210642596,-0.123469548,-0.059522719,-0.192211052,0.12699536,0.166123517,0.135833819,-0.220644318,0.092528442,-0.115569968,-0.1676151,"CITIBANK, N.A.",MN,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours
27777,0.218059577,0.316974914,0.327203166,0.148241996,-0.165499727,0.08138638,0.091248743,0.175798675,-0.088051832,0.31640658,-0.023796028,-0.21107214,-0.170122187,-0.070025528,-0.235104331,0.308735492,-0.005119275,0.101474645,-0.258459716,0.158964697,0.313908719,-0.185902045,0.138343228,-0.134888656,0.177903796,0.303970256,-0.251285881,-0.176385645,0.136947875,0.349920176,0.136526248,-0.211739009,0.136510904,0.073291616,0.232732013,0.253604937,0.048001971,-0.210944373,-0.205084006,0.332038831,0.159547119,0.329664383,0.201189832,0.264486392,-0.325874788,0.156827006,0.320940095,-0.154179336,0.164170563,-0.246475808,0.179450713,0.151808853,0.172405887,0.255289402,-0.084757803,0.083148825,-0.06591702,0.2960996,-0.037737223,0.242374545,-0.204478332,0.331013482,0.327860288,-0.318412847,-0.007375122,-0.112362266,0.101855161,-0.021529111,-0.176575684,-0.162399684,-0.334986727,-0.205587914,-0.168878093,0.185596631,0.02950664,0.287475871,0.335787431,0.22167922,-0.025589572,0.314780583,0.101178061,-0.323269222,0.400450712,-0.15169472,-0.175574752,-0.305099748,0.016609422,0.160732286,0.058609834,-0.215620967,-0.146645853,-0.074109361,-0.277626623,0.058748952,0.162982745,0.221224063,-0.188244463,0.046547682,-0.167443922,-0.20087498,"BANK OF AMERICA, NATIONAL ASSOCIATION",AL,Vehicle loan or lease,Loan,Problems at the end of the loan or lease,Problem related to refinancing
28133,0.23131848,0.294419344,0.283657269,0.14811133,-0.110784481,0.036161005,0.134721693,0.110999537,0.042108166,0.243862894,0.004597796,-0.203131515,-0.125365364,-0.043212362,-0.176137235,0.324997825,0.137588203,0.114811755,-0.286201614,0.202198406,0.318984025,-0.203123235,0.147707994,-0.11008681,0.143665683,0.308021392,-0.239581507,-0.186987788,0.174521751,0.324278691,0.161883688,-0.279551822,0.11033789,0.136933554,0.153990812,0.208778563,0.184908775,-0.186523441,-0.023773748,0.314423019,0.252940209,0.31519682,0.193273285,0.17486195,-0.304853484,0.171483816,0.292495932,-0.096155011,0.168092733,-0.247031204,0.113333113,0.158398783,0.086655464,0.210664668,-0.091018636,0.116787502,-0.077892314,0.266983393,0.070937316,0.288224922,-0.211701665,0.278201052,0.325716188,-0.318783663,0.012731025,0.017078013,0.241518403,0.017387865,-0.240272001,-0.02190933,-0.324370765,-0.180742271,-0.219179167,0.207538421,0.030041458,0.284288012,0.321763446,0.214264046,-0.039474313,0.270821053,0.109419113,-0.285018751,0.381131912,-0.047711999,-0.145891868,-0.240017742,-0.190092946,0.221232,0.076844791,-0.165547976,-0.245428832,-0.104669893,-0.197270082,0.23889257,0.247369802,0.238128488,-0.246592018,0.078899008,-0.176159992,-0.182696634,"CITIBANK, N.A.",CA,Credit card or prepaid card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms
28165,0.255320543,0.410264831,0.336828912,0.155759544,-0.151136013,-0.049483246,0.15015058,0.173288052,-0.135374906,0.269957901,0.038716196,-0.087338065,-0.04217413,0.158853548,-0.221888191,0.384726004,0.156039986,0.192195731,-0.251464543,0.249580221,0.297116251,-0.178825402,0.168546101,-0.266408277,0.153840299,0.375042553,-0.213481739,-0.388216688,-0.022497066,0.359705771,0.256492343,-0.196600275,0.090348815,0.11537416,0.145914425,0.195867698,0.049567021,-0.107237986,-0.094310672,0.406216902,0.326288979,0.35244249,0.259861752,0.180354004,-0.339842368,0.088745589,0.346106494,-0.06151641,0.2208303,-0.335739046,0.261698307,0.268346841,0.254507585,0.361657396,0.030257095,0.100350408,0.149699373,0.373008018,-0.157076019,0.338469902,-0.255666344,0.327689907,0.394578057,-0.407830477,0.029187717,-0.114836308,0.142761544,-0.120115795,-0.25950998,-0.140891792,-0.387321502,-0.176474687,-0.159671403,0.258357213,-0.184556208,0.347110572,0.378319403,0.20190613,0.090452749,0.25780285,0.072004058,-0.384777232,0.42617491,-0.134038539,-0.278836237,-0.28101397,-0.135224662,0.161514756,-0.000863813,-0.26737786,-0.191186764,-0.323358316,-0.327963457,0.198780081,0.259629653,0.239373602,-0.161004362,0.214965806,-0.242871487,-0.264863919,"CITIBANK, N.A.",ID,Credit card or prepaid card,General-purpose credit card or charge card,Closing your account,Can't close your account
28634,0.268126082,0.334155105,0.295745056,0.29711918,-0.242214816,-0.078970079,-0.002536382,0.113302053,0.044323564,0.201777877,0.160178501,-0.235140577,-0.151789229,-0.032724047,-0.186357365,0.291666819,0.301339452,0.045586802,-0.367544979,0.224059019,0.233428973,-0.291156315,0.019438584,-0.217549468,0.240758935,0.2886731,-0.298535679,-0.207676314,0.15118707,0.359967132,0.099644203,-0.375019727,0.058054618,-0.081158596,0.251883146,0.185074284,0.228024416,-0.246078341,-0.262725831,0.334028025,0.25617115,0.335446294,0.316000391,0.195010555,-0.270600496,0.276321894,0.298473429,-0.335713417,0.116270523,-0.289513971,0.151244567,0.279489482,0.170491605,0.186019225,-0.236374956,-0.039519431,-0.021701117,0.333492621,-0.347049022,0.316073344,-0.195595577,0.326774094,0.321502123,-0.377236065,0.05684375,0.021486663,0.089782097,-0.065651879,-0.251313986,-0.163191798,-0.346339586,-0.308111238,-0.235191029,0.126535502,0.016875345,0.239396259,0.336083085,0.222618194,0.14394787,0.315674207,0.317182096,-0.338074496,0.368050823,-0.251448126,-0.159550973,-0.314015531,0.047497871,0.229231077,-0.239648495,-0.147110769,-0.243559231,-0.20157581,-0.316937352,0.347802242,0.041332481,0.256957426,-0.275787856,0.031097697,-0.210730607,-0.09384121,"CITIBANK, N.A.",CA,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Reporting company used your report improperly
28642,0.156203314,0.318326279,0.317273749,0.25693986,-0.188035031,0.119490932,0.158863325,0.100545649,0.030518556,0.284511646,-0.102855069,-0.149935525,-0.188599936,-0.02711765,-0.246726341,0.340489575,0.048049538,0.093015929,-0.322387665,0.104155553,0.28648757,-0.190932612,0.128142471,-0.194570133,0.150544425,0.291698653,-0.293452612,-0.224702955,0.113566299,0.336042608,0.158459692,-0.226153637,0.01338372,0.079709659,0.1945486,0.224233813,0.055666004,-0.230102505,-0.101503069,0.34329172,0.161571085,0.295718022,0.242956542,0.27160255,-0.318661911,0.139157233,0.334772622,-0.076574488,0.220087296,-0.235597835,0.203778225,0.176578989,0.163914582,0.292185024,0.00183594,0.031152928,0.037799726,0.328711505,-0.043085168,0.307779618,-0.22756439,0.31218405,0.309220907,-0.322294618,-0.047537277,-0.158736732,0.155421476,-0.013872006,-0.182972077,-0.137079325,-0.331391656,-0.150985649,-0.160315404,0.196057396,-0.04305933,0.300693106,0.350331498,0.217520503,0.058830819,0.267883489,0.104553082,-0.322860512,0.402472553,-0.18588671,-0.084530585,-0.289149559,0.00417553,0.205923415,0.030061374,-0.22723486,-0.162615035,-0.164736817,-0.24127161,0.110579704,0.191965701,0.247486435,-0.224648483,0.088002698,-0.167795263,-0.185388762,"CITIBANK, N.A.",SC,Credit card or prepaid card,General-purpose credit card or charge card,Problem when making payments,Problem during payment process
28672,0.230595223,0.29349749,0.316416756,0.176384836,-0.15455777,0.097395323,0.170466781,0.125425279,0.005872463,0.260655798,0.198288663,-0.145615602,-0.084942308,0.015704967,-0.161821863,0.307946816,-0.195870844,0.071633315,-0.265960146,0.128162389,0.323281033,-0.240936959,0.171622555,0.005294536,0.145473517,0.302239753,-0.232732484,-0.176961778,0.175769131,0.349531305,0.054061181,-0.231540013,0.020508913,0.06598083,0.179574606,0.154264863,0.141073373,-0.201114173,-0.086625426,0.30240161,0.157919376,0.337573514,0.189515472,0.279081876,-0.318523094,0.143042922,0.321465723,-0.171534095,0.16820203,-0.235382879,0.173465547,0.139474586,0.118708865,0.20734052,0.027101367,0.103204154,-0.19721212,0.287475215,-0.019613036,0.266348194,-0.202296071,0.299849597,0.333322779,-0.300652879,0.043451292,-0.030911285,0.107107206,0.108568422,-0.128265015,-0.216398276,-0.33203347,-0.250183595,-0.200386785,0.232506139,0.14358658,0.27920211,0.297844835,0.229053516,-0.058552975,0.299966869,0.066458057,-0.275741551,0.39648376,-0.061027811,-0.142724832,-0.291243009,0.150677077,0.194812239,0.031043162,-0.231316235,-0.171129609,-0.057922519,-0.1954774,0.057913483,0.214358888,0.163354967,-0.277742303,-0.064911978,-0.153172596,-0.272481568,WELLS FARGO & COMPANY,MD,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Null
28712,0.23059802,0.318272834,0.285812063,0.16320446,-0.140448316,0.052002882,0.119976999,0.144145513,0.126879962,0.267612512,-0.05958838,-0.186843709,-0.150917285,-0.080161757,-0.241317482,0.308577758,-0.029320148,0.053867901,-0.286162933,0.141043453,0.309086135,-0.164765565,0.037323481,-0.198051079,0.173310718,0.299725445,-0.270633732,-0.200561712,0.125538249,0.349953198,0.142506334,-0.21340004,-0.017600125,0.164079404,0.209051583,0.184961933,-0.060633839,-0.204931096,-0.105017004,0.307759114,0.187793439,0.327760246,0.205953999,0.259787266,-0.31625292,0.167150069,0.297490149,-0.120218106,0.187388689,-0.21949449,0.197747357,0.110541231,0.182537006,0.275145766,-0.121067988,0.117193381,0.071327011,0.307030978,0.108721164,0.288309526,-0.229199885,0.30005746,0.31063493,-0.305461647,-0.108501719,-0.091304801,0.147888222,-0.01384602,-0.131434963,-0.173645214,-0.335873496,-0.171215244,-0.144807385,0.11784859,-0.001992757,0.278034639,0.336946862,0.192473846,0.091831924,0.298827956,0.089550488,-0.307274822,0.393908107,-0.174692436,-0.173675197,-0.294313273,0.002882878,0.143939923,0.100757833,-0.183887065,-0.156670285,-0.075802878,-0.234377833,0.118099052,0.196262217,0.193634917,-0.214849903,0.012440193,-0.14456625,-0.226598733,WELLS FARGO & COMPANY,GA,Checking or savings account,Savings account,Managing an account,Funds not handled or disbursed as instructed
28958,0.225943513,0.347075482,0.313688825,0.112431362,-0.152730681,0.083935152,0.018410882,0.182488107,-0.0732848,0.254741064,0.040574827,-0.199375449,-0.112648674,-0.100100127,-0.199362432,0.305556276,0.065391586,0.127771063,-0.279646755,0.139777564,0.281733301,-0.148478149,0.174207668,-0.138362122,0.125545947,0.282923774,-0.294603379,-0.201190894,0.11939686,0.329156504,0.117299933,-0.203651458,0.042196534,0.133622103,0.159226139,0.208413295,0.037611121,-0.175911499,-0.114937806,0.317797358,0.22403431,0.30104064,0.201083715,0.238383647,-0.338130895,0.189774986,0.31258949,-0.051987248,0.164440403,-0.192746501,0.183950484,0.166538451,0.116220552,0.223889541,-0.01434959,0.080584554,-0.120050628,0.253322722,0.001850169,0.291095495,-0.191899723,0.299845763,0.327261307,-0.319554944,0.021301821,-0.014800406,0.194936121,-0.061718934,-0.226292726,-0.131539236,-0.327927718,-0.225992215,-0.146466631,0.20696206,0.009009238,0.29273727,0.322661675,0.221299182,0.000604403,0.302395888,0.119732241,-0.287689118,0.378250548,-0.171314032,-0.10778483,-0.261205951,0.002743485,0.251046267,-0.03641768,-0.168091253,-0.186383191,-0.063508014,-0.248941358,0.143262133,0.136050492,0.181372583,-0.178496122,0.054191883,-0.231300071,-0.170488184,"CITIBANK, N.A.",CA,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card
29259,0.258502204,0.344167637,0.276425502,0.113561203,-0.173191163,0.017234929,0.140568375,0.204678745,-0.034979518,0.249519391,0.100033916,-0.222571464,-0.132836087,-0.019983178,-0.199118213,0.321123193,0.153657467,0.158812329,-0.240535508,0.098377291,0.292743345,-0.29786007,0.086717028,-0.270860619,0.198931783,0.35313788,-0.233119411,-0.196911089,0.094025517,0.357694015,0.107996914,-0.24722683,0.014820167,0.274436054,0.19412759,0.189279984,-0.189096666,-0.152325693,-0.228854702,0.374125904,0.215469502,0.378935067,0.270024491,0.227499226,-0.343517589,0.063962372,0.363890663,-0.092842648,0.225089284,-0.123693076,0.193439253,0.120346932,0.264408338,0.264930532,-0.000925835,0.134737648,-0.079680322,0.301605848,-0.152118698,0.290661662,-0.264022311,0.359050089,0.349736688,-0.397529929,0.055450207,-0.016775317,0.007574436,-0.196257135,-0.207299275,-0.135548764,-0.34282791,-0.259504021,-0.106517,0.239039128,-0.040737574,0.276946804,0.334966983,0.213363133,0.069361947,0.298882964,0.156299995,-0.31822649,0.441916583,-0.163265142,-0.180420919,-0.304886125,-0.008599308,0.229123201,-0.142262637,-0.231509795,-0.145731993,-0.176484823,-0.27849249,0.120760631,0.142249409,0.145981847,-0.166090707,0.012855388,-0.224570368,-0.16072943,"CITIBANK, N.A.",CA,Credit card or prepaid card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement
29298,0.193072304,0.204607352,0.287882057,0.123837769,-0.114122466,-0.138076347,0.202347376,0.323978702,-0.017536522,0.142468893,0.069947717,-0.208932051,-0.285161717,0.200484741,-0.123900653,0.257576578,0.046995205,0.251638551,-0.218958548,0.199241072,0.25464874,-0.164179797,0.084026608,-0.305989428,0.259784646,0.266023887,-0.195461999,-0.075903703,-0.036861451,0.274600825,0.244445238,-0.171466999,-0.202983851,0.23724601,0.171375413,0.221204352,0.023852111,-0.220013186,0.067036115,0.25995172,0.1401974,0.2761368,0.227783591,0.118173026,-0.270453116,-0.064212885,0.346850103,-0.093965453,0.281210402,-0.183303899,0.096679935,0.163591908,0.217423055,0.258989031,-0.003962786,0.025701365,-0.046810733,0.196187474,-0.031126642,0.246789332,-0.175260459,0.214976058,0.275735044,-0.288186416,0.007008403,-0.157178026,0.174630286,-0.09945381,-0.115974249,-0.118176421,-0.233784473,-0.297441644,-0.204064237,-0.00687003,-0.208625248,0.257671466,0.236435248,0.163375718,0.112472713,0.20819861,0.13566433,-0.195721038,0.31935309,-0.189466664,0.066347676,-0.249836052,0.057429598,0.183831041,-0.082550065,-0.234532522,-0.308605224,-0.258552716,-0.104596672,-0.012379087,0.306043134,0.176453886,-0.152737236,0.052982159,-0.244468146,-0.106634477,WELLS FARGO & COMPANY,CA,Checking or savings account,Checking account,Opening an account,Unable to open an account
